round,spid,label
5,10008311,2
5,10008315,2
5,10008319,0
5,10008323,0
5,10008324,0
5,10008327,2
5,10008330,0
5,10008331,2
5,10008341,0
5,10008342,1
5,10008360,2
5,10008362,2
5,10008363,0
5,10008364,2
5,10008366,0
5,10008368,2
5,10008372,0
5,10008377,1
5,10008378,1
5,10008384,0
5,10008386,1
5,10008391,2
5,10008394,1
5,10008400,0
5,10008404,2
5,10008414,2
5,10008421,2
5,10008423,0
5,10008434,2
5,10008439,2
5,10008441,2
5,10008442,2
5,10008444,2
5,10008445,2
5,10008446,2
5,10008449,2
5,10008459,2
5,10008464,2
5,10008478,2
5,10008486,2
5,10008489,2
5,10008491,2
5,10008498,2
5,10008501,2
5,10008502,2
5,10008504,0
5,10008506,2
5,10008507,0
5,10008518,0
5,10008521,2
5,10008524,2
5,10008527,2
5,10008531,1
5,10008540,2
5,10008543,0
5,10008544,0
5,10008547,2
5,10008551,2
5,10008555,0
5,10008557,2
5,10008562,0
5,10008566,2
5,10008570,0
5,10008571,2
5,10008573,2
5,10008574,0
5,10008578,0
5,10008582,2
5,10008586,2
5,10008587,2
5,10008588,2
5,10008597,2
5,10008603,1
5,10008604,0
5,10008612,0
5,10008614,0
5,10008617,2
5,10008618,1
5,10008620,2
5,10008621,2
5,10008624,2
5,10008627,2
5,10008639,2
5,10008642,2
5,10008646,0
5,10008650,2
5,10008652,2
5,10008654,2
5,10008657,2
5,10008658,2
5,10008660,2
5,10008664,2
5,10008665,2
5,10008666,2
5,10008671,0
5,10008679,2
5,10008682,0
5,10008684,2
5,10008690,2
5,10008695,2
5,10008696,1
5,10008700,1
5,10008701,0
5,10008702,2
5,10008712,2
5,10008714,2
5,10008715,2
5,10008717,2
5,10008720,0
5,10008726,1
5,10008727,0
5,10008732,2
5,10008735,2
5,10008736,2
5,10008739,2
5,10008746,2
5,10008748,2
5,10008749,1
5,10008754,1
5,10008755,2
5,10008761,1
5,10008763,2
5,10008782,2
5,10008787,2
5,10008791,0
5,10008793,1
5,10008795,0
5,10008797,0
5,10008800,0
5,10008804,2
5,10008806,2
5,10008808,0
5,10008811,2
5,10008821,2
5,10008823,2
5,10008824,0
5,10008829,0
5,10008836,2
5,10008845,0
5,10008847,2
5,10008857,2
5,10008860,0
5,10008866,1
5,10008871,0
5,10008872,2
5,10008878,2
5,10008881,0
5,10008883,2
5,10008884,0
5,10008892,2
5,10008893,1
5,10008895,0
5,10008902,2
5,10008903,2
5,10008911,2
5,10008913,0
5,10008915,0
5,10008916,2
5,10008921,2
5,10008922,0
5,10008924,0
5,10008926,0
5,10008928,1
5,10008935,0
5,10008938,0
5,10008945,2
5,10008947,0
5,10008948,2
5,10008953,1
5,10008954,2
5,10008956,2
5,10008963,2
5,10008969,2
5,10008981,0
5,10008982,1
5,10008991,2
5,10008992,2
5,10008998,1
5,10009004,1
5,10009010,2
5,10009013,2
5,10009015,2
5,10009016,2
5,10009018,1
5,10009021,0
5,10009029,2
5,10009030,2
5,10009031,2
5,10009033,2
5,10009034,2
5,10009035,2
5,10009036,2
5,10009041,0
5,10009043,2
5,10009044,0
5,10009046,2
5,10009047,2
5,10009057,2
5,10009058,2
5,10009059,2
5,10009063,2
5,10009072,2
5,10009076,0
5,10009080,2
5,10009098,2
5,10009099,2
5,10009107,2
5,10009108,2
5,10009113,2
5,10009117,1
5,10009118,0
5,10009123,0
5,10009128,2
5,10009134,0
5,10009135,1
5,10009141,2
5,10009142,2
5,10009147,2
5,10009150,1
5,10009151,2
5,10009153,1
5,10009154,0
5,10009155,2
5,10009156,2
5,10009163,0
5,10009167,1
5,10009170,2
5,10009177,1
5,10009179,2
5,10009181,2
5,10009185,1
5,10009186,2
5,10009188,2
5,10009192,2
5,10009194,0
5,10009205,0
5,10009207,0
5,10009220,2
5,10009223,2
5,10009224,2
5,10009225,2
5,10009226,2
5,10009241,2
5,10009243,2
5,10009250,2
5,10009252,0
5,10009259,2
5,10009263,2
5,10009269,2
5,10009275,2
5,10009279,0
5,10009286,2
5,10009289,2
5,10009294,2
5,10009299,2
5,10009303,0
5,10009305,1
5,10009311,2
5,10009313,2
5,10009317,1
5,10009326,0
5,10009329,2
5,10009331,2
5,10009336,2
5,10009343,2
5,10009351,0
5,10009353,1
5,10009354,2
5,10009355,2
5,10009358,2
5,10009361,1
5,10009372,2
5,10009373,2
5,10009374,2
5,10009378,2
5,10009380,2
5,10009383,0
5,10009394,0
5,10009400,2
5,10009404,2
5,10009406,2
5,10009412,2
5,10009414,0
5,10009415,2
5,10009417,2
5,10009420,2
5,10009426,2
5,10009432,2
5,10009434,1
5,10009439,2
5,10009443,0
5,10009445,0
5,10009452,0
5,10009454,2
5,10009456,0
5,10009457,2
5,10009459,2
5,10009460,0
5,10009462,0
5,10009463,0
5,10009465,0
5,10009470,2
5,10009473,2
5,10009476,1
5,10009477,2
5,10009480,2
5,10009492,2
5,10009498,1
5,10009509,0
5,10009514,2
5,10009518,2
5,10009521,2
5,10009523,2
5,10009524,0
5,10009525,1
5,10009526,2
5,10009530,2
5,10009538,0
5,10009543,2
5,10009552,0
5,10009553,2
5,10009557,2
5,10009560,2
5,10009565,2
5,10009566,0
5,10009572,2
5,10009573,1
5,10009575,0
5,10009579,2
5,10009581,2
5,10009582,1
5,10009584,2
5,10009589,2
5,10009595,2
5,10009598,2
5,10009601,2
5,10009604,0
5,10009608,2
5,10009611,2
5,10009612,2
5,10009614,2
5,10009615,0
5,10009617,0
5,10009620,2
5,10009635,0
5,10009649,2
5,10009661,2
5,10009663,2
5,10009669,2
5,10009674,2
5,10009676,1
5,10009679,2
5,10009680,0
5,10009683,2
5,10009686,2
5,10009687,2
5,10009693,1
5,10009701,2
5,10009702,2
5,10009703,1
5,10009705,2
5,10009707,2
5,10009710,1
5,10009711,2
5,10009716,2
5,10009717,0
5,10009724,2
5,10009727,2
5,10009730,2
5,10009734,2
5,10009735,2
5,10009739,0
5,10009740,2
5,10009749,2
5,10009752,2
5,10009756,2
5,10009757,0
5,10009758,2
5,10009761,2
5,10009765,0
5,10009771,2
5,10009778,2
5,10009780,1
5,10009784,0
5,10009786,2
5,10009792,2
5,10009794,2
5,10009795,2
5,10009796,2
5,10009803,2
5,10009806,2
5,10009807,2
5,10009815,2
5,10009821,1
5,10009822,0
5,10009823,2
5,10009828,2
5,10009829,0
5,10009830,2
5,10009837,2
5,10009842,0
5,10009843,2
5,10009844,2
5,10009846,2
5,10009848,2
5,10009853,0
5,10009855,2
5,10009871,2
5,10009875,0
5,10009878,1
5,10009879,2
5,10009880,2
5,10009882,1
5,10009890,2
5,10009894,0
5,10009895,2
5,10009899,2
5,10009920,2
5,10009922,2
5,10009923,0
5,10009926,2
5,10009936,1
5,10009939,2
5,10009947,0
5,10009950,1
5,10009962,0
5,10009972,0
5,10009975,2
5,10009977,0
5,10009980,2
5,10009987,2
5,10009994,2
5,10009997,0
5,10010000,2
5,10010002,2
5,10010010,2
5,10010020,2
5,10010022,0
5,10010023,2
5,10010028,2
5,10010031,2
5,10010033,2
5,10010036,0
5,10010039,0
5,10010044,2
5,10010045,2
5,10010049,2
5,10010050,0
5,10010056,0
5,10010057,2
5,10010058,2
5,10010060,2
5,10010061,2
5,10010067,2
5,10010069,1
5,10010071,2
5,10010085,1
5,10010087,2
5,10010092,2
5,10010094,2
5,10010096,2
5,10010098,2
5,10010104,2
5,10010107,0
5,10010116,2
5,10010125,2
5,10010126,2
5,10010131,2
5,10010132,2
5,10010133,1
5,10010134,2
5,10010148,0
5,10010149,2
5,10010156,2
5,10010158,2
5,10010160,2
5,10010175,0
5,10010176,2
5,10010179,2
5,10010180,1
5,10010181,2
5,10010183,0
5,10010184,2
5,10010188,0
5,10010191,2
5,10010192,1
5,10010194,0
5,10010204,2
5,10010206,2
5,10010211,2
5,10010216,0
5,10010223,1
5,10010235,2
5,10010237,2
5,10010238,0
5,10010241,2
5,10010242,0
5,10010248,2
5,10010249,0
5,10010252,0
5,10010254,0
5,10010259,2
5,10010264,2
5,10010265,0
5,10010271,2
5,10010275,0
5,10010278,2
5,10010281,0
5,10010286,0
5,10010290,2
5,10010295,0
5,10010298,2
5,10010301,0
5,10010302,0
5,10010303,2
5,10010307,1
5,10010308,1
5,10010311,2
5,10010317,1
5,10010326,2
5,10010329,2
5,10010331,2
5,10010332,0
5,10010334,0
5,10010341,2
5,10010345,0
5,10010350,0
5,10010372,1
5,10010373,2
5,10010376,0
5,10010379,2
5,10010381,0
5,10010385,0
5,10010389,0
5,10010400,2
5,10010406,2
5,10010409,2
5,10010412,1
5,10010413,2
5,10010419,0
5,10010424,2
5,10010427,1
5,10010429,2
5,10010431,1
5,10010433,2
5,10010436,2
5,10010441,2
5,10010442,2
5,10010445,2
5,10010447,2
5,10010454,2
5,10010455,1
5,10010459,0
5,10010463,2
5,10010464,0
5,10010467,0
5,10010470,1
5,10010472,1
5,10010473,2
5,10010476,2
5,10010480,0
5,10010483,2
5,10010486,2
5,10010489,2
5,10010491,2
5,10010493,0
5,10010495,2
5,10010496,2
5,10010497,2
5,10010498,0
5,10010501,0
5,10010505,0
5,10010509,0
5,10010513,0
5,10010515,1
5,10010531,0
5,10010532,2
5,10010535,2
5,10010540,2
5,10010543,1
5,10010544,2
5,10010549,2
5,10010552,2
5,10010554,2
5,10010556,2
5,10010557,0
5,10010558,2
5,10010560,2
5,10010570,2
5,10010579,2
5,10010580,2
5,10010582,1
5,10010588,2
5,10010591,2
5,10010592,0
5,10010598,2
5,10010607,2
5,10010609,2
5,10010610,2
5,10010611,2
5,10010620,2
5,10010627,2
5,10010637,0
5,10010641,2
5,10010642,2
5,10010643,0
5,10010644,2
5,10010651,2
5,10010657,1
5,10010658,0
5,10010660,0
5,10010663,2
5,10010665,2
5,10010668,2
5,10010669,2
5,10010670,1
5,10010674,0
5,10010683,2
5,10010690,2
5,10010697,2
5,10010700,0
5,10010709,2
5,10010711,2
5,10010712,2
5,10010714,0
5,10010715,0
5,10010716,0
5,10010718,0
5,10010719,1
5,10010728,2
5,10010731,2
5,10010736,2
5,10010737,2
5,10010738,0
5,10010744,0
5,10010751,2
5,10010754,0
5,10010755,2
5,10010757,2
5,10010765,0
5,10010766,2
5,10010768,2
5,10010769,2
5,10010771,2
5,10010775,2
5,10010778,0
5,10010790,1
5,10010793,0
5,10010798,2
5,10010800,2
5,10010802,0
5,10010803,2
5,10010805,0
5,10010809,2
5,10010810,2
5,10010814,2
5,10010818,0
5,10010823,2
5,10010830,0
5,10010841,1
5,10010844,2
5,10010848,2
5,10010850,1
5,10010853,2
5,10010857,2
5,10010859,0
5,10010860,2
5,10010864,2
5,10010865,2
5,10010872,0
5,10010873,2
5,10010874,2
5,10010880,0
5,10010881,2
5,10010882,2
5,10010883,2
5,10010886,0
5,10010894,0
5,10010901,0
5,10010903,2
5,10010904,2
5,10010905,2
5,10010912,2
5,10010913,2
5,10010917,2
5,10010920,2
5,10010922,2
5,10010924,2
5,10010940,2
5,10010954,2
5,10010960,1
5,10010970,0
5,10010974,2
5,10010981,2
5,10010983,2
5,10010984,2
5,10010986,2
5,10010987,1
5,10010990,2
5,10011002,2
5,10011007,2
5,10011014,0
5,10011016,0
5,10011020,2
5,10011021,0
5,10011024,2
5,10011031,2
5,10011045,2
5,10011052,2
5,10011061,2
5,10011063,2
5,10011067,1
5,10011073,2
5,10011074,0
5,10011075,2
5,10011076,0
5,10011077,0
5,10011078,2
5,10011086,2
5,10011089,2
5,10011091,2
5,10011092,0
5,10011096,0
5,10011098,2
5,10011100,2
5,10011101,0
5,10011107,2
5,10011108,0
5,10011110,2
5,10011112,1
5,10011113,0
5,10011118,2
5,10011119,2
5,10011120,2
5,10011122,0
5,10011125,2
5,10011127,2
5,10011135,1
5,10011140,1
5,10011143,2
5,10011152,1
5,10011155,1
5,10011157,2
5,10011160,0
5,10011162,1
5,10011165,2
5,10011166,2
5,10011168,2
5,10011169,1
5,10011171,1
5,10011173,0
5,10011174,2
5,10011176,2
5,10011178,0
5,10011184,0
5,10011190,0
5,10011195,2
5,10011197,0
5,10011198,2
5,10011209,2
5,10011220,2
5,10011221,0
5,10011229,0
5,10011231,0
5,10011236,0
5,10011238,2
5,10011241,1
5,10011242,1
5,10011245,0
5,10011246,0
5,10011247,2
5,10011248,2
5,10011249,0
5,10011250,2
5,10011256,2
5,10011261,1
5,10011265,1
5,10011266,2
5,10011267,2
5,10011273,2
5,10011277,0
5,10011284,2
5,10011286,0
5,10011287,1
5,10011291,2
5,10011292,0
5,10011297,2
5,10011301,2
5,10011303,2
5,10011304,2
5,10011305,2
5,10011309,2
5,10011310,2
5,10011315,2
5,10011317,0
5,10011318,1
5,10011320,0
5,10011322,2
5,10011328,0
5,10011329,2
5,10011330,2
5,10011333,2
5,10011335,0
5,10011339,2
5,10011343,0
5,10011353,2
5,10011355,0
5,10011357,1
5,10011360,2
5,10011362,2
5,10011363,1
5,10011366,2
5,10011372,0
5,10011373,2
5,10011375,0
5,10011376,2
5,10011378,1
5,10011379,2
5,10011382,2
5,10011384,0
5,10011390,0
5,10011392,2
5,10011393,2
5,10011397,2
5,10011398,0
5,10011399,2
5,10011407,2
5,10011408,0
5,10011411,2
5,10011419,1
5,10011423,2
5,10011426,2
5,10011427,0
5,10011431,2
5,10011434,2
5,10011436,2
5,10011440,2
5,10011443,0
5,10011447,1
5,10011449,2
5,10011452,1
5,10011453,2
5,10011456,0
5,10011461,2
5,10011478,0
5,10011479,2
5,10011484,2
5,10011485,2
5,10011490,2
5,10011491,2
5,10011507,2
5,10011508,2
5,10011509,2
5,10011510,2
5,10011513,0
5,10011515,2
5,10011521,2
5,10011524,2
5,10011526,0
5,10011529,0
5,10011538,1
5,10011545,0
5,10011547,2
5,10011550,0
5,10011554,2
5,10011560,2
5,10011561,2
5,10011564,0
5,10011572,0
5,10011581,2
5,10011583,2
5,10011585,2
5,10011590,2
5,10011598,0
5,10011600,2
5,10011605,0
5,10011606,2
5,10011610,2
5,10011616,2
5,10011623,2
5,10011625,1
5,10011629,2
5,10011636,2
5,10011642,2
5,10011659,0
5,10011662,2
5,10011663,2
5,10011668,2
5,10011673,2
5,10011678,2
5,10011680,1
5,10011682,2
5,10011689,0
5,10011691,1
5,10011693,2
5,10011694,2
5,10011699,1
5,10011707,2
5,10011708,0
5,10011710,0
5,10011712,2
5,10011718,2
5,10011720,2
5,10011724,2
5,10011727,2
5,10011740,2
5,10011742,2
5,10011745,1
5,10011752,2
5,10011753,2
5,10011760,2
5,10011762,0
5,10011774,0
5,10011776,2
5,10011778,0
5,10011779,2
5,10011785,0
5,10011787,2
5,10011788,2
5,10011796,2
5,10011800,2
5,10011803,2
5,10011809,1
5,10011810,2
5,10011813,2
5,10011821,2
5,10011824,2
5,10011825,2
5,10011830,2
5,10011835,2
5,10011837,1
5,10011839,2
5,10011843,1
5,10011845,0
5,10011849,0
5,10011850,2
5,10011851,0
5,10011856,0
5,10011857,1
5,10011858,2
5,10011863,0
5,10011864,0
5,10011866,2
5,10011871,2
5,10011874,2
5,10011878,2
5,10011881,2
5,10011882,1
5,10011884,0
5,10011888,2
5,10011891,2
5,10011894,2
5,10011898,2
5,10011908,2
5,10011914,0
5,10011917,1
5,10011918,2
5,10011919,2
5,10011920,1
5,10011921,1
5,10011925,0
5,10011926,2
5,10011932,1
5,10011933,1
5,10011934,0
5,10011935,2
5,10011936,1
5,10011937,2
5,10011941,2
5,10011943,0
5,10011945,2
5,10011946,0
5,10011951,0
5,10011954,2
5,10011956,2
5,10011958,2
5,10011961,2
5,10011964,2
5,10011965,2
5,10011968,2
5,10011973,2
5,10011974,2
5,10011975,2
5,10011980,0
5,10011983,0
5,10011986,0
5,10011987,0
5,10011993,2
5,10011996,2
5,10011997,1
5,10012013,2
5,10012015,2
5,10012016,0
5,10012022,0
5,10012029,2
5,10012035,2
5,10012036,2
5,10012037,2
5,10012039,0
5,10012042,2
5,10012043,2
5,10012044,0
5,10012050,2
5,10012052,2
5,10012056,2
5,10012063,2
5,10012070,2
5,10012072,2
5,10012075,2
5,10012076,2
5,10012079,2
5,10012080,2
5,10012081,2
5,10012083,0
5,10012085,2
5,10012086,2
5,10012092,2
5,10012100,0
5,10012108,2
5,10012113,0
5,10012116,2
5,10012117,2
5,10012118,0
5,10012119,1
5,10012126,2
5,10012128,0
5,10012133,2
5,10012142,2
5,10012145,0
5,10012148,0
5,10012150,0
5,10012152,0
5,10012153,2
5,10012154,0
5,10012159,0
5,10012167,2
5,10012171,2
5,10012172,0
5,10012173,0
5,10012176,2
5,10012177,2
5,10012185,2
5,10012186,0
5,10012200,2
5,10012205,2
5,10012206,2
5,10012207,2
5,10012210,2
5,10012219,2
5,10012223,2
5,10012226,0
5,10012232,0
5,10012247,0
5,10012252,1
5,10012255,2
5,10012259,2
5,10012267,2
5,10012268,2
5,10012271,0
5,10012274,0
5,10012275,0
5,10012277,0
5,10012280,2
5,10012281,0
5,10012282,2
5,10012286,2
5,10012292,2
5,10012293,2
5,10012294,1
5,10012295,2
5,10012296,2
5,10012300,2
5,10012304,0
5,10012306,2
5,10012310,2
5,10012312,2
5,10012315,0
5,10012316,2
5,10012319,2
5,10012325,0
5,10012326,2
5,10012327,1
5,10012328,2
5,10012340,2
5,10012341,2
5,10012351,2
5,10012352,0
5,10012353,1
5,10012357,2
5,10012361,2
5,10012362,0
5,10012365,0
5,10012378,0
5,10012381,1
5,10012382,0
5,10012388,2
5,10012394,0
5,10012399,1
5,10012400,0
5,10012406,1
5,10012407,2
5,10012410,1
5,10012411,2
5,20000001,1
5,20000002,2
5,20000003,2
5,20000006,2
5,20000011,0
5,20000013,1
5,20000014,2
5,20000019,2
5,20000020,2
5,20000024,2
5,20000025,2
5,20000026,2
5,20000028,2
5,20000030,2
5,20000035,0
5,20000036,2
5,20000037,2
5,20000038,0
5,20000041,2
5,20000043,0
5,20000044,2
5,20000045,1
5,20000046,2
5,20000047,2
5,20000048,2
5,20000051,2
5,20000053,2
5,20000054,2
5,20000055,2
5,20000056,0
5,20000057,2
5,20000061,1
5,20000062,2
5,20000063,2
5,20000064,2
5,20000065,2
5,20000066,0
5,20000069,0
5,20000070,2
5,20000071,0
5,20000072,0
5,20000074,2
5,20000075,2
5,20000076,2
5,20000077,2
5,20000079,2
5,20000085,2
5,20000086,2
5,20000088,2
5,20000089,1
5,20000090,2
5,20000091,2
5,20000092,2
5,20000099,0
5,20000100,2
5,20000101,2
5,20000104,0
5,20000106,2
5,20000107,2
5,20000108,2
5,20000109,2
5,20000111,2
5,20000113,2
5,20000114,2
5,20000117,2
5,20000119,2
5,20000120,2
5,20000123,2
5,20000124,1
5,20000125,2
5,20000126,0
5,20000129,2
5,20000133,2
5,20000134,2
5,20000135,2
5,20000137,2
5,20000140,2
5,20000142,0
5,20000144,0
5,20000146,2
5,20000147,0
5,20000149,1
5,20000150,0
5,20000156,2
5,20000159,1
5,20000161,2
5,20000162,2
5,20000163,0
5,20000166,2
5,20000167,2
5,20000168,2
5,20000169,2
5,20000170,2
5,20000172,2
5,20000173,2
5,20000174,2
5,20000176,2
5,20000178,2
5,20000180,2
5,20000182,2
5,20000184,2
5,20000188,2
5,20000189,0
5,20000190,2
5,20000192,2
5,20000194,2
5,20000199,2
5,20000200,2
5,20000202,2
5,20000204,2
5,20000206,0
5,20000207,2
5,20000208,2
5,20000209,2
5,20000211,1
5,20000216,2
5,20000217,1
5,20000219,2
5,20000221,0
5,20000222,2
5,20000223,2
5,20000224,2
5,20000225,2
5,20000229,2
5,20000230,2
5,20000235,2
5,20000236,2
5,20000239,1
5,20000242,2
5,20000243,2
5,20000244,2
5,20000249,2
5,20000250,2
5,20000251,0
5,20000252,2
5,20000255,2
5,20000257,0
5,20000258,2
5,20000259,2
5,20000263,2
5,20000264,1
5,20000266,2
5,20000268,2
5,20000269,2
5,20000270,2
5,20000271,2
5,20000275,2
5,20000277,2
5,20000279,0
5,20000280,2
5,20000283,2
5,20000284,2
5,20000287,2
5,20000289,2
5,20000294,0
5,20000296,2
5,20000300,2
5,20000302,2
5,20000304,0
5,20000305,2
5,20000314,2
5,20000317,1
5,20000319,0
5,20000324,2
5,20000325,2
5,20000326,2
5,20000327,0
5,20000328,0
5,20000332,2
5,20000335,2
5,20000339,2
5,20000346,2
5,20000347,2
5,20000350,2
5,20000352,2
5,20000353,2
5,20000354,2
5,20000355,2
5,20000356,0
5,20000361,2
5,20000362,2
5,20000363,2
5,20000364,2
5,20000365,1
5,20000369,2
5,20000372,2
5,20000373,2
5,20000375,2
5,20000376,2
5,20000380,2
5,20000382,0
5,20000384,0
5,20000386,0
5,20000387,0
5,20000389,2
5,20000390,2
5,20000391,2
5,20000393,2
5,20000396,2
5,20000397,2
5,20000400,2
5,20000403,2
5,20000404,2
5,20000405,2
5,20000407,2
5,20000409,2
5,20000410,1
5,20000411,2
5,20000413,2
5,20000415,2
5,20000416,2
5,20000417,2
5,20000423,2
5,20000426,2
5,20000428,0
5,20000429,2
5,20000430,2
5,20000431,2
5,20000434,0
5,20000435,2
5,20000436,2
5,20000440,2
5,20000442,0
5,20000443,2
5,20000444,2
5,20000446,2
5,20000448,2
5,20000449,2
5,20000452,2
5,20000455,2
5,20000457,0
5,20000458,2
5,20000460,2
5,20000461,0
5,20000462,2
5,20000463,2
5,20000465,2
5,20000466,2
5,20000467,2
5,20000469,2
5,20000470,2
5,20000472,0
5,20000474,2
5,20000476,2
5,20000477,2
5,20000480,2
5,20000482,2
5,20000483,0
5,20000484,2
5,20000487,2
5,20000488,2
5,20000489,2
5,20000490,0
5,20000491,2
5,20000493,0
5,20000497,2
5,20000500,2
5,20000502,2
5,20000503,2
5,20000505,0
5,20000508,2
5,20000510,2
5,20000511,2
5,20000513,2
5,20000514,0
5,20000515,2
5,20000516,2
5,20000519,2
5,20000521,2
5,20000523,2
5,20000524,2
5,20000525,2
5,20000527,0
5,20000529,2
5,20000530,2
5,20000533,2
5,20000536,2
5,20000538,2
5,20000539,2
5,20000541,2
5,20000544,2
5,20000545,0
5,20000546,2
5,20000547,1
5,20000550,2
5,20000551,2
5,20000553,1
5,20000554,2
5,20000558,0
5,20000559,0
5,20000560,2
5,20000561,2
5,20000563,2
5,20000565,2
5,20000566,0
5,20000567,2
5,20000570,2
5,20000571,2
5,20000572,2
5,20000574,0
5,20000576,2
5,20000579,0
5,20000581,2
5,20000582,2
5,20000584,2
5,20000585,2
5,20000586,2
5,20000592,2
5,20000594,1
5,20000595,2
5,20000597,2
5,20000598,2
5,20000599,0
5,20000601,0
5,20000605,2
5,20000607,2
5,20000608,2
5,20000609,2
5,20000611,2
5,20000613,2
5,20000616,2
5,20000617,2
5,20000618,2
5,20000620,2
5,20000622,2
5,20000623,2
5,20000624,2
5,20000626,0
5,20000627,0
5,20000629,2
5,20000630,2
5,20000631,2
5,20000633,2
5,20000634,2
5,20000635,2
5,20000637,2
5,20000639,2
5,20000641,1
5,20000642,2
5,20000644,1
5,20000645,2
5,20000647,2
5,20000649,2
5,20000650,2
5,20000651,2
5,20000652,2
5,20000655,2
5,20000662,2
5,20000667,2
5,20000668,2
5,20000669,2
5,20000670,0
5,20000671,2
5,20000673,2
5,20000674,2
5,20000675,0
5,20000677,2
5,20000679,2
5,20000680,0
5,20000681,1
5,20000682,2
5,20000684,2
5,20000688,2
5,20000689,0
5,20000691,2
5,20000692,2
5,20000695,2
5,20000697,2
5,20000700,2
5,20000703,0
5,20000704,2
5,20000707,2
5,20000708,0
5,20000709,2
5,20000710,2
5,20000711,1
5,20000715,0
5,20000716,0
5,20000717,2
5,20000718,2
5,20000719,2
5,20000722,2
5,20000725,2
5,20000728,2
5,20000729,2
5,20000730,2
5,20000731,2
5,20000733,2
5,20000734,2
5,20000735,2
5,20000737,2
5,20000738,2
5,20000740,0
5,20000741,2
5,20000742,2
5,20000743,2
5,20000745,2
5,20000747,2
5,20000749,0
5,20000752,2
5,20000755,2
5,20000756,2
5,20000757,2
5,20000759,2
5,20000760,2
5,20000763,2
5,20000764,2
5,20000766,2
5,20000767,2
5,20000768,2
5,20000769,2
5,20000771,2
5,20000774,2
5,20000775,1
5,20000776,2
5,20000778,0
5,20000779,2
5,20000780,0
5,20000782,2
5,20000784,0
5,20000788,2
5,20000791,2
5,20000792,0
5,20000794,2
5,20000796,0
5,20000800,2
5,20000801,2
5,20000805,2
5,20000806,0
5,20000807,2
5,20000810,2
5,20000811,2
5,20000812,2
5,20000815,0
5,20000816,2
5,20000818,0
5,20000820,2
5,20000822,2
5,20000824,0
5,20000826,0
5,20000828,0
5,20000831,2
5,20000833,2
5,20000834,2
5,20000836,2
5,20000839,2
5,20000841,2
5,20000842,2
5,20000843,2
5,20000844,2
5,20000845,0
5,20000848,0
5,20000849,2
5,20000850,2
5,20000852,0
5,20000855,2
5,20000857,2
5,20000859,0
5,20000860,2
5,20000862,2
5,20000863,2
5,20000864,2
5,20000867,2
5,20000868,2
5,20000870,2
5,20000875,2
5,20000876,2
5,20000877,2
5,20000878,2
5,20000879,2
5,20000880,2
5,20000882,2
5,20000884,2
5,20000891,2
5,20000893,2
5,20000896,2
5,20000907,2
5,20000909,2
5,20000910,0
5,20000911,2
5,20000913,0
5,20000914,2
5,20000920,2
5,20000923,2
5,20000926,2
5,20000927,2
5,20000929,1
5,20000932,2
5,20000934,2
5,20000935,2
5,20000936,1
5,20000937,2
5,20000938,2
5,20000939,2
5,20000940,2
5,20000941,2
5,20000942,1
5,20000943,2
5,20000948,2
5,20000950,0
5,20000956,0
5,20000957,2
5,20000958,2
5,20000959,2
5,20000960,0
5,20000962,0
5,20000964,2
5,20000965,2
5,20000968,2
5,20000976,0
5,20000977,2
5,20000986,2
5,20000987,2
5,20000988,2
5,20000990,1
5,20000991,2
5,20000994,2
5,20000995,2
5,20000999,2
5,20001000,2
5,20001001,2
5,20001006,2
5,20001008,2
5,20001009,0
5,20001011,2
5,20001013,2
5,20001014,2
5,20001015,2
5,20001016,2
5,20001018,2
5,20001020,0
5,20001022,2
5,20001023,2
5,20001024,2
5,20001025,2
5,20001027,2
5,20001028,0
5,20001029,2
5,20001030,2
5,20001031,2
5,20001032,2
5,20001036,2
5,20001037,2
5,20001038,1
5,20001039,0
5,20001040,2
5,20001041,2
5,20001044,2
5,20001045,2
5,20001049,2
5,20001050,2
5,20001052,0
5,20001053,2
5,20001054,2
5,20001055,2
5,20001058,2
5,20001061,2
5,20001062,2
5,20001063,2
5,20001067,2
5,20001069,2
5,20001071,0
5,20001074,2
5,20001075,2
5,20001076,0
5,20001077,2
5,20001078,0
5,20001082,2
5,20001084,2
5,20001086,2
5,20001088,2
5,20001090,2
5,20001092,2
5,20001095,0
5,20001096,0
5,20001099,2
5,20001101,2
5,20001102,2
5,20001104,2
5,20001106,2
5,20001109,2
5,20001110,2
5,20001114,0
5,20001117,0
5,20001118,2
5,20001119,2
5,20001126,2
5,20001129,2
5,20001130,0
5,20001131,0
5,20001132,0
5,20001133,2
5,20001136,2
5,20001141,0
5,20001144,1
5,20001147,2
5,20001148,2
5,20001155,2
5,20001156,2
5,20001158,0
5,20001159,2
5,20001160,2
5,20001161,2
5,20001163,2
5,20001167,2
5,20001169,2
5,20001171,2
5,20001172,0
5,20001174,0
5,20001175,2
5,20001177,2
5,20001178,2
5,20001180,2
5,20001182,2
5,20001183,2
5,20001184,2
5,20001185,1
5,20001186,2
5,20001189,2
5,20001190,2
5,20001191,2
5,20001192,2
5,20001193,0
5,20001194,0
5,20001195,0
5,20001197,0
5,20001209,2
5,20001210,2
5,20001211,2
5,20001212,0
5,20001213,2
5,20001217,2
5,20001219,2
5,20001220,2
5,20001233,2
5,20001235,2
5,20001237,2
5,20001239,2
5,20001240,2
5,20001241,2
5,20001243,1
5,20001245,0
5,20001247,0
5,20001248,0
5,20001251,1
5,20001252,2
